filename,transcript,english,note
Series_Skill02_Single_Skill_002.wav,デザートはいかがですか?,Would you like some dessert?,
Series_Tone_Negative_001.wav,っ。,Tch.,
Series_Tone_Positive_001.wav,え?,Huh?,
Series_Tone_Positive_003.wav,どうぞ。,Go ahead.,
Series_Tone_Positive_006.wav,ごきげんよう。,Greetings.,
Series_Tone_Positive_007.wav,あらあら,"My, my.",
Series_Tone_Positive_008.wav,危ないですよ。,It’s dangerous.,
Series_Tone_Positive_009.wav,落ち着いてください。,Please remain calm.,
Series_Ultimate_Single_Ultimate_SSR_001.wav,お待たせしました。,Sorry to keep you waiting.,
Series_Up_001.wav,受け取りました。,Received.,
Series_Up_002.wav,新聞そうですか?,The newspaper? Is that so?,
Series_Up_004.wav,同じ目標へ一緒に邁進しましょう。,Let us advance together toward our common objective.,
Series_Up_005.wav,着想完了。,Inspiration complete.,
Series_Up_006.wav,火力が強化されました。,Firepower has been increased.,
Series_Up_008.wav,合理的な組み合わせですね。,That's a logical combination.,
Series_Win_Single_Win_001.wav,予想より早く終わりましたね。,We finished sooner than expected.,
Single_Acquire_R_001.wav,この一年間の出来事が、すべて昨日のように思えます。これからも、一緒ですよ。,Everything that happened this past year feels like it was just yesterday. We’ll stick together from here on out.,
Single_Acquire_SSR_001.wav,いつの間にか、一年が経ちましたね。指揮官と再会した日に感じた気持ち、今でもはっきり覚えています。日差しが優しく降り注ぐ、春の野原のように。,"It’s already been a year, hasn’t it? I still remember exactly how I felt the day we met again, Commander—like a spring meadow bathed in gentle sunlight.",
Single_Anniversary_001.wav,人を率いることは簡単ではありませんが、指揮官はずっとやり遂げてきました。私たちはこれからもついていきますよ。,"Leading people isn’t easy, but you’ve done it time and again, Commander. We’ll keep following your lead.",
Single_Birthday_R_001.wav,お誕生日おめでとうございます、指揮官。ケーキとシャンパンは用意してあります。さあ、パーティーの時間ですよ。,"Happy birthday, Commander. The cake and champagne are ready. It’s time for the party.",
Single_Birthday_SSR_001.wav,ちゃんと願いを込めて、ろうそくを吹き消してくださいね。どんな願いでも、私が叶えましょう。,"Be sure to make a wish and blow out the candles. Whatever you wish for, I’ll grant it.",
Single_Birthday_SSR_002.wav,再び誕生日を迎えましたね。再会してからは日々があっという間に過ぎていくのを感じます。今後もあなたにとって大事な日を一緒に過ごせるといいですね。お誕生日おめでとうございます、指揮官。,"Your birthday has come around again. Since we reunited, the days have been flying by. I hope we can continue to share the days that matter to you. Happy birthday, Commander.",
Single_Children_001.wav,今日衛星都市で親子向けのイベントが開催されるそうですよ。シャークリィさんが景品の遊園地チケットを物欲しそうな顔で見ているのですが、後で一緒に参加しませんか?,I hear the satellite city’s hosting a family event today. Sharkly’s been eyeing the amusement park tickets they’re giving out as prizes—want to go together later?,
Single_Christmas_001.wav,期間へのプレゼント、サンタさんに預けました。子供騙しはいい?明日の朝、必ず枕元をチェックしてくださいね。,"I left your present with Santa. Enough with the kiddie tricks, okay? Be sure to check by your pillow tomorrow morning.",
Single_Christmas_002.wav,指揮官、今日は休憩室の片付けを行いました。本物そっくりのクリスマスツリーも用意しましたので、お仕事が終わったらぜひ足を運んでみてください。みなさん待っていますよ。はい、私も楽しみにしています。,"Commander, I cleaned up the break room today. I also put up a very realistic Christmas tree, so please stop by when you’re off duty. Everyone’s waiting. I’m looking forward to it, too.",
Single_Duanwu_001.wav,すぐ近くに中華料理店ができて、そこの店長さんからハーブをいただきました。なんでも厄払いの効果があるとか。司令室の外に少し置いてきましたので、よかったら。指揮官の健康と幸運は、皆さん共通の願いですから。,"A new Chinese restaurant opened nearby, and the manager gave me some herbs. They’re supposed to ward off bad luck. I left a few outside the command center, if you’d like. Your health and good fortune are what we all hope for, Commander.",
Single_Friendliness_001.wav,デスクに溜まった書類の処理が終わるまで、アフタヌーンティーはお預けですよ。,Afternoon tea will have to wait until I’ve cleared the stack of paperwork on my desk.,
Single_Friendliness_002.wav,明日の予定ですか？まだ決まっていませんが、指揮官のためにできる限り空けておきますね。,"Plans for tomorrow? Nothing set yet—I’ll keep it as clear as I can for you, Commander.",
Single_Friendliness_003.wav,ズッキーロでは様々な依頼を承っていますので、もしお忙しいようでしたら遠慮なく私に声をかけてください。,"We take on all kinds of jobs here at Zukkiro, so if you’re busy, please don’t hesitate to ask me.",
Single_Friendliness_004.wav,期間と一緒に過ごしているうちに、私も少し変わった気がします。え、そんな気はしない?そうですか。,"Being with you, I think I’ve changed a little. Huh? You don’t think so? I see.",
Single_Friendliness_005.wav,サンドイッチとアップルパイ、おやつならどちらがお好きですか？今度は指揮官のお好みに合わせて用意しますよ。,"Which would you like for a snack—sandwich or apple pie? Next time, I’ll prepare it the way you like, Commander.",
Single_Friendliness_006.wav,ポーカーはお好きですか？素敵なゲームはお互いのことを知るのに一番です。時間のある時にでもお手合わせ願います。,Do you enjoy poker? A good game is the best way to get to know one another. I’d be honored to play a hand with you when you have the time.,
Single_Friendliness_007.wav,お茶もコーヒーも、苦味の先にある深みと香りが醍醐味なのです。苦難を乗り越えた先に得られるものもあるはずですよ。,"With both tea and coffee, the real delight is the depth and aroma that lie beyond the bitterness. I’m sure there are things you can only gain after overcoming hardship.",
Single_Friendliness_008.wav,雨風をしのげる家という存在は何よりも大事です。あなたにとってのエルモ号は、私にとってのズッケロだったのですね。,Having a home that keeps out the wind and rain is more important than anything. I see—your Elmo was what Zucchero was to me.,
Single_Friendliness_009.wav,ブレンドで最も大切なことは、豆の相性を見極めることです。あまりにも違う豆だと突飛な風味になりますし、かといって似たような豆を組み合わせても味に変化は生まれません。こう見ると、私たちは最高のブレンドですね。,"The most important part of blending is gauging how well the beans suit each other. If they’re too different, you end up with a jarringly odd flavor; but if they’re too similar, there’s no real change in taste. By that measure, we’re the perfect blend.",
Single_Friendliness_010.wav,雨風が強ければ強いほど、室内の静けさはありがたいものです。疲れたときは遠慮なくズッケロに立ち寄ってください。,"The harsher the wind and rain, the more you appreciate the quiet indoors. If you’re tired, don’t hesitate to stop by Zucchero.",
Single_Friendliness_011.wav,カフェを開いた理由ですか？そうですね、この乱れた世の中でもコーヒーを飲める自由を大切にしたいといったところでしょうか。,"Why did I open a café? Well, I suppose I wanted to preserve the freedom to enjoy a cup of coffee, even in a world this chaotic.",
Single_Friendliness_012.wav,あなたの隣にいると、まるで晴れ渡った青空が見える窓際席にいるような気分になります。そう感じませんか?,"When I’m next to you, it feels like I’m in a window seat, looking out at a clear blue sky. Don’t you feel the same?",
Single_Friendliness_013.wav,これから毎日あなたに会えると思うと、気持ちが晴れやかになります。,It lifts my spirits to think I’ll be seeing you every day from now on.,
Single_Login_001.wav,おかえりなさい、指揮官。熱いコーヒーはいかがですか?,"Welcome back, Commander. Would you like some hot coffee?",
Single_MidAutumn_001.wav,メイリンさんから今日は皆で集まる日だとお聞きしました。月餅を食べる習慣があるようなので、4種類の味を用意しました。どれから食べますか、指揮官?,"I heard from Meilin that today’s the day we all get together. Since it’s customary to eat mooncakes, I’ve prepared four flavors. Which would you like to try first, Commander?",
Single_MidAutumn_002.wav,ただ願わくは、人の長く親しからんことを、千里隔ててせんげんを共にせん。本当の別れを経験してから、この詩を書いた詩人の気持ちがわかるようになりました。ただこの気持ちは、やはり感じないに越したことはありませんね。,"I only wish we could stay close for a long time—and even a thousand miles apart, still share the same moon. After I went through a real goodbye, I finally understood how the poet who wrote that poem felt. Still, it’s better never to have to feel this way.",
Single_NewYear_001.wav,おはようございます、指揮官。元日なのでズッケロは休業にしました。いつも通り業務に取り掛かりますか?それとも外を歩きますか?お付き合いしますよ。,"Good morning, Commander. Since it’s New Year’s Day, I’ve closed Zucchero. Shall we begin our duties as usual, or take a walk outside? I’ll accompany you.",
Single_NewYear_002.wav,あけましておめでとうございます、指揮官。まさか、こうして一緒に年を越すことが贅沢扱いになる日が来るだなんて、思いもしませんでした。ですがもう少しだけ、私のわがままに付き合っていただけませんか?,"Happy New Year, Commander. I never imagined that ringing in the New Year together like this would feel like a luxury. But… would you indulge me just a little longer?",
Single_Obon_001.wav,今日は亡くなった人の魂が現世に戻る日だとお聞きしました。指揮官に偲びたい方はいらっしゃいますか？今夜は一緒に灯籠を流しましょう。,"I heard today is the day when the souls of the departed return to the living world. Is there someone you’d like to remember, Commander? Let’s float lanterns together tonight.",
Single_Obtain_SSR_001.wav,また指揮官と一緒に戦える日が訪れるなんて……これが噂のエルモ号ですか？やっと実物が見られました。,"Never thought I’d get to fight alongside you again, Commander... Is this the Elmo everyone’s been talking about? Finally get to see the real thing.",
Single_Passive_SSR_001.wav,砂糖は入れますか?,Would you like sugar?,
Single_SpringFes_001.wav,メイリンさんから赤い封筒でお年玉を渡すと幸運が訪れると教えられたので、皆さんの分も用意しました。代わりに配ってくださいますか?お年玉は大人が子供に配るもの?だからこそ、ですよ。,"Meilin told me that giving New Year’s money in red envelopes brings good luck, so I’ve prepared some for everyone. Would you hand them out for me? New Year’s money is something adults give to children? Exactly—that’s why.",
Single_SpringFes_002.wav,春節、明けましておめでとうございます、指揮官。今日は餃子やお団子といった春節らしいメニューをご用意しました。他に要望がありましたらお気兼ねなく。あ、それからこちらを。あなたへのお年玉です。,"Happy Spring Festival, Commander. I’ve prepared a festive menu today—dumplings and sweet rice balls. If you have any other requests, please don’t hesitate. Oh, and this is for you: a red envelope.",
Single_ThanksGiving_001.wav,私が今一番感謝したい人は指揮官、あなたです。なぜですか?秘密ですよ,"The one I want to thank most right now is you, Commander. Why? That’s a secret.",
Single_Title_001.wav,ドールズフロントライン2 エクシリウム,Dolls’ Frontline 2: Exilium,
Single_Valentine_001.wav,チョコレートには紅茶とコーヒー、どちらを合わせるのがお好みですか?でも、今日はワインにするのもまた一興だと思いますよ。,"Which do you prefer with chocolate—tea or coffee? Still, I think wine would make a fine choice today as well.",
Single_Valentine_002.wav,おはようございます、指揮官。今日が何の日かご存知ですか?はい、あなたにとって一年で一番忙しくなる日ですね。これから甘いものをたくさん食べると思うので、ホットミルクをご用意しました。もちろん、本日最初のチョコレートもありますよ。,"Good morning, Commander. Do you know what day it is? That’s right—the busiest day of the year for you. Since you’ll be eating plenty of sweets, I’ve prepared some warm milk. And of course, here’s your first chocolate of the day.",
Single_WhiteVale_001.wav,指揮官?わざわざ私に会いに?そんなことされたら期待しちゃいますよ、お返しに。,Commander? You came all this way just to see me? Keep that up and I’ll start expecting a little something in return.,
Touch_Gun.wav,んふふ。,Heh heh.,
Touch_Head.wav,はぁ。,Sigh.,
Touch_Pocket.wav,うん……,Yeah...,
Upgrade.wav,えっ,Huh?,
